Fréquence (Hz)	Niveau (dB)
293,212891	-46,490223
293,457031	-47,480057
293,701172	-53,181332
293,945313	-51,902740
294,189453	-51,089321
294,433594	-49,165546
294,677734	-48,164352
294,921875	-52,151619
295,166016	-51,154110
295,410156	-45,689915
295,654297	-49,137917
295,898438	-42,666668
296,142578	-41,624119
296,386719	-45,629536
296,630859	-44,538189
296,875000	-43,785408
297,119141	-46,181957
297,363281	-44,832027
297,607422	-43,795776
297,851563	-44,746456
298,095703	-49,953297
298,339844	-50,438202
298,583984	-47,296509
298,828125	-45,047459
299,072266	-43,571388
299,316406	-46,306953
299,560547	-44,155846
299,804688	-46,791950
300,048828	-53,231522
300,292969	-47,193878
300,537109	-41,720413
300,781250	-40,923431
301,025391	-44,311119
301,269531	-47,024742
301,513672	-49,772511
301,757813	-48,470570
302,001953	-47,160748
302,246094	-50,312611
302,490234	-46,236904
302,734375	-45,211086
302,978516	-46,548367
303,222656	-45,703819
303,466797	-43,929928
303,710938	-45,455002
303,955078	-43,890297
304,199219	-46,415131
304,443359	-45,289085
304,687500	-43,071201
304,931641	-52,838676
305,175781	-51,120621
305,419922	-42,147724
305,664063	-41,001923
305,908203	-38,801422
306,152344	-44,507240
306,396484	-43,777134
306,640625	-42,286980
306,884766	-45,177364
307,128906	-40,226826
